Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11
Population by sex, 5-year age groups and nationality since 2002 - districts of Vienna;;;;;;;;;;
NUTS;DISTRICT_CODE;SUB_DISTRICT_CODE;REF_YEAR;REF_DATE;SEX;AGE5;AUT;EEA;REU;TCN
AT13;91400;91400;2002;20020101;2;10;2415;107;273;35
AT13;91400;91400;2002;20020101;2;11;2579;71;217;25
AT13;91400;91400;2002;20020101;2;12;2667;65;138;13
AT13;91400;91400;2002;20020101;2;13;2563;32;96;12
AT13;91400;91400;2002;20020101;2;14;1484;22;87;8
AT13;91400;91400;2002;20020101;2;15;1826;22;49;8
AT13;91400;91400;2002;20020101;2;16;2297;19;20;10
AT13;91400;91400;2002;20020101;2;17;3090;16;5;5
AT13;91500;91500;2002;20020101;1;1;1066;135;434;99
AT13;91500;91500;2002;20020101;1;2;1105;126;495;42
AT13;91500;91500;2002;20020101;1;3;1083;92;469;49
AT13;91500;91500;2002;20020101;1;4;1091;115;433;155
AT13;91500;91500;2002;20020101;1;5;1344;135;573;255
AT13;91500;91500;2002;20020101;1;6;1592;245;691;326
AT13;91500;91500;2002;20020101;1;7;1912;368;681;287
AT13;91500;91500;2002;20020101;1;8;2050;354;678;246
AT13;91500;91500;2002;20020101;1;9;1785;308;615;165
AT13;91500;91500;2002;20020101;1;10;1433;325;613;118
AT13;91500;91500;2002;20020101;1;11;1537;211;636;46
AT13;91500;91500;2002;20020101;1;12;1453;100;307;32
AT13;91500;91500;2002;20020101;1;13;1374;53;215;20
AT13;91500;91500;2002;20020101;1;14;736;23;143;6
AT13;91500;91500;2002;20020101;1;15;694;14;59;14
AT13;91500;91500;2002;20020101;1;16;567;5;27;4
AT13;91500;91500;2002;20020101;1;17;643;5;9;5
AT13;91500;91500;2002;20020101;2;1;1049;134;395;72
AT13;91500;91500;2002;20020101;2;2;1071;134;471;52
AT13;91500;91500;2002;20020101;2;3;1014;109;414;35
AT13;91500;91500;2002;20020101;2;4;1139;87;409;55
AT13;91500;91500;2002;20020101;2;5;1304;201;539;119
AT13;91500;91500;2002;20020101;2;6;1590;335;604;159
AT13;91500;91500;2002;20020101;2;7;2014;349;546;160
AT13;91500;91500;2002;20020101;2;8;2055;251;513;78
AT13;91500;91500;2002;20020101;2;9;1830;169;438;78
AT13;91500;91500;2002;20020101;2;10;1705;126;532;52
AT13;91500;91500;2002;20020101;2;11;1618;84;430;30
AT13;91500;91500;2002;20020101;2;12;1588;64;233;20
AT13;91500;91500;2002;20020101;2;13;1546;43;207;22
AT13;91500;91500;2002;20020101;2;14;989;30;170;13
AT13;91500;91500;2002;20020101;2;15;1131;14;94;10
AT13;91500;91500;2002;20020101;2;16;1479;13;38;9
AT13;91500;91500;2002;20020101;2;17;2165;10;13;6
AT13;91600;91600;2002;20020101;1;1;1483;141;505;59
AT13;91600;91600;2002;20020101;1;2;1458;111;630;56
AT13;91600;91600;2002;20020101;1;3;1502;102;542;36
AT13;91600;91600;2002;20020101;1;4;1643;100;495;82
AT13;91600;91600;2002;20020101;1;5;1754;159;612;130
AT13;91600;91600;2002;20020101;1;6;2008;241;684;189
AT13;91600;91600;2002;20020101;1;7;2564;316;773;206
AT13;91600;91600;2002;20020101;1;8;2776;344;811;225
AT13;91600;91600;2002;20020101;1;9;2546;273;681;162
AT13;91600;91600;2002;20020101;1;10;2003;255;751;65
AT13;91600;91600;2002;20020101;1;11;2140;199;674;50
AT13;91600;91600;2002;20020101;1;12;2137;83;349;20
AT13;91600;91600;2002;20020101;1;13;1971;54;232;17
AT13;91600;91600;2002;20020101;1;14;1164;20;128;7
AT13;91600;91600;2002;20020101;1;15;1227;8;73;11
AT13;91600;91600;2002;20020101;1;16;1026;7;20;4
AT13;91600;91600;2002;20020101;1;17;970;5;10;1
AT13;91600;91600;2002;20020101;2;1;1416;141;514;66
AT13;91600;91600;2002;20020101;2;2;1349;138;518;50
AT13;91600;91600;2002;20020101;2;3;1461;106;496;38
AT13;91600;91600;2002;20020101;2;4;1608;106;428;46
AT13;91600;91600;2002;20020101;2;5;1835;233;591;84
AT13;91600;91600;2002;20020101;2;6;2050;356;703;127
AT13;91600;91600;2002;20020101;2;7;2762;344;626;122
AT13;91600;91600;2002;20020101;2;8;2859;277;553;104
AT13;91600;91600;2002;20020101;2;9;2731;196;455;50
AT13;91600;91600;2002;20020101;2;10;2334;145;566;43
AT13;91600;91600;2002;20020101;2;11;2363;117;486;28
AT13;91600;91600;2002;20020101;2;12;2286;45;296;17
AT13;91600;91600;2002;20020101;2;13;2398;41;237;15
AT13;91600;91600;2002;20020101;2;14;1579;27;151;10
AT13;91600;91600;2002;20020101;2;15;1903;18;101;9
AT13;91600;91600;2002;20020101;2;16;2227;12;42;4
AT13;91600;91600;2002;20020101;2;17;2763;13;12;7
AT13;91700;91700;2002;20020101;1;1;784;72;192;30
AT13;91700;91700;2002;20020101;1;2;850;105;255;25
AT13;91700;91700;2002;20020101;1;3;924;68;212;35
AT13;91700;91700;2002;20020101;1;4;927;48;229;82
AT13;91700;91700;2002;20020101;1;5;924;96;294;87
AT13;91700;91700;2002;20020101;1;6;1149;146;319;110
AT13;91700;91700;2002;20020101;1;7;1423;216;366;150
AT13;91700;91700;2002;20020101;1;8;1474;231;352;116
AT13;91700;91700;2002;20020101;1;9;1372;190;305;108
AT13;91700;91700;2002;20020101;1;10;1149;168;352;51
AT13;91700;91700;2002;20020101;1;11;1145;103;326;44
AT13;91700;91700;2002;20020101;1;12;1269;70;179;22
AT13;91700;91700;2002;20020101;1;13;1153;37;129;14
AT13;91700;91700;2002;20020101;1;14;672;22;72;10
AT13;91700;91700;2002;20020101;1;15;636;13;51;8
AT13;91700;91700;2002;20020101;1;16;587;3;13;8
AT13;91700;91700;2002;20020101;1;17;579;5;4;6
AT13;91700;91700;2002;20020101;2;1;780;79;224;38
AT13;91700;91700;2002;20020101;2;2;837;72;248;18
AT13;91700;91700;2002;20020101;2;3;895;60;201;29
AT13;91700;91700;2002;20020101;2;4;948;58;194;30
AT13;91700;91700;2002;20020101;2;5;970;118;273;59
AT13;91700;91700;2002;20020101;2;6;1203;201;298;87
AT13;91700;91700;2002;20020101;2;7;1483;229;311;68
AT13;91700;91700;2002;20020101;2;8;1670;188;246;77
AT13;91700;91700;2002;20020101;2;9;1491;127;250;51
AT13;91700;91700;2002;20020101;2;10;1248;80;325;40
AT13;91700;91700;2002;20020101;2;11;1375;62;247;31
AT13;91700;91700;2002;20020101;2;12;1396;51;145;20
AT13;91700;91700;2002;20020101;2;13;1342;28;93;14
AT13;91700;91700;2002;20020101;2;14;808;26;86;8
AT13;91700;91700;2002;20020101;2;15;1047;14;58;8
AT13;91700;91700;2002;20020101;2;16;1247;11;30;6
AT13;91700;91700;2002;20020101;2;17;1674;13;8;9
AT13;91800;91800;2002;20020101;1;1;844;92;133;33
AT13;91800;91800;2002;20020101;1;2;800;86;149;35
AT13;91800;91800;2002;20020101;1;3;809;64;135;30
AT13;91800;91800;2002;20020101;1;4;826;51;118;19
AT13;91800;91800;2002;20020101;1;5;970;70;130;46
AT13;91800;91800;2002;20020101;1;6;1189;119;191;78
AT13;91800;91800;2002;20020101;1;7;1534;163;182;89
AT13;91800;91800;2002;20020101;1;8;1498;209;192;92
AT13;91800;91800;2002;20020101;1;9;1241;149;167;74
AT13;91800;91800;2002;20020101;1;10;1011;116;178;52
AT13;91800;91800;2002;20020101;1;11;983;106;176;38
AT13;91800;91800;2002;20020101;1;12;1221;48;82;27
AT13;91800;91800;2002;20020101;1;13;1107;61;66;14
AT13;91800;91800;2002;20020101;1;14;649;29;45;15
AT13;91800;91800;2002;20020101;1;15;714;18;22;14
AT13;91800;91800;2002;20020101;1;16;630;16;6;10
AT13;91800;91800;2002;20020101;1;17;645;17;1;8
AT13;91800;91800;2002;20020101;2;1;743;79;95;30
AT13;91800;91800;2002;20020101;2;2;723;66;136;49
AT13;91800;91800;2002;20020101;2;3;783;59;117;32
AT13;91800;91800;2002;20020101;2;4;811;45;137;27
AT13;91800;91800;2002;20020101;2;5;1012;115;141;45
AT13;91800;91800;2002;20020101;2;6;1267;174;173;78
AT13;91800;91800;2002;20020101;2;7;1614;230;160;102
AT13;91800;91800;2002;20020101;2;8;1603;191;154;86
AT13;91800;91800;2002;20020101;2;9;1396;138;120;57
AT13;91800;91800;2002;20020101;2;10;1255;93;169;32
AT13;91800;91800;2002;20020101;2;11;1333;65;143;36
AT13;91800;91800;2002;20020101;2;12;1447;43;90;23
AT13;91800;91800;2002;20020101;2;13;1422;36;69;18
AT13;91800;91800;2002;20020101;2;14;799;31;65;8
AT13;91800;91800;2002;20020101;2;15;1095;14;29;10
AT13;91800;91800;2002;20020101;2;16;1426;17;10;11
AT13;91800;91800;2002;20020101;2;17;2162;22;4;8
AT13;91900;91900;2002;20020101;1;1;1216;77;59;58
AT13;91900;91900;2002;20020101;1;2;1237;77;83;48
AT13;91900;91900;2002;20020101;1;3;1305;63;68;36
AT13;91900;91900;2002;20020101;1;4;1289;72;92;70
AT13;91900;91900;2002;20020101;1;5;1322;122;87;105
AT13;91900;91900;2002;20020101;1;6;1552;165;120;110
AT13;91900;91900;2002;20020101;1;7;2017;159;113;140
AT13;91900;91900;2002;20020101;1;8;2075;207;124;117
AT13;91900;91900;2002;20020101;1;9;1835;171;108;77
AT13;91900;91900;2002;20020101;1;10;1402;141;125;67
AT13;91900;91900;2002;20020101;1;11;1608;109;120;61
AT13;91900;91900;2002;20020101;1;12;1950;75;48;48
AT13;91900;91900;2002;20020101;1;13;1929;76;53;29
AT13;91900;91900;2002;20020101;1;14;1116;35;27;40
AT13;91900;91900;2002;20020101;1;15;1223;36;11;23
AT13;91900;91900;2002;20020101;1;16;1151;22;4;27
AT13;91900;91900;2002;20020101;1;17;1156;23;3;15
AT13;91900;91900;2002;20020101;2;1;1113;75;80;35
AT13;91900;91900;2002;20020101;2;2;1161;82;54;46
AT13;91900;91900;2002;20020101;2;3;1227;74;67;42
AT13;91900;91900;2002;20020101;2;4;1250;72;68;50
AT13;91900;91900;2002;20020101;2;5;1382;166;103;86
AT13;91900;91900;2002;20020101;2;6;1618;236;129;111
AT13;91900;91900;2002;20020101;2;7;2181;227;120;128
AT13;91900;91900;2002;20020101;2;8;2240;197;90;126
AT13;91900;91900;2002;20020101;2;9;2044;167;75;88
AT13;91900;91900;2002;20020101;2;10;1786;130;104;80
AT13;91900;91900;2002;20020101;2;11;2066;89;78;61
AT13;91900;91900;2002;20020101;2;12;2485;86;68;38
AT13;91900;91900;2002;20020101;2;13;2408;68;35;23
AT13;91900;91900;2002;20020101;2;14;1506;34;35;20
AT13;91900;91900;2002;20020101;2;15;1868;26;21;22
AT13;91900;91900;2002;20020101;2;16;2459;33;7;19
AT13;91900;91900;2002;20020101;2;17;3277;37;2;17
AT13;92000;92000;2002;20020101;1;1;1399;113;423;90
AT13;92000;92000;2002;20020101;1;2;1255;106;473;58
AT13;92000;92000;2002;20020101;1;3;1258;69;439;42
AT13;92000;92000;2002;20020101;1;4;1317;71;403;104
AT13;92000;92000;2002;20020101;1;5;1626;125;550;153
AT13;92000;92000;2002;20020101;1;6;2027;205;607;162
AT13;92000;92000;2002;20020101;1;7;2517;246;680;221
AT13;92000;92000;2002;20020101;1;8;2632;290;697;203
AT13;92000;92000;2002;20020101;1;9;2289;233;522;135
AT13;92000;92000;2002;20020101;1;10;1622;238;546;108
AT13;92000;92000;2002;20020101;1;11;1840;145;472;37
AT13;92000;92000;2002;20020101;1;12;1891;78;271;25
AT13;92000;92000;2002;20020101;1;13;1935;39;183;30
AT13;92000;92000;2002;20020101;1;14;1196;42;104;13
AT13;92000;92000;2002;20020101;1;15;1106;17;70;11
AT13;92000;92000;2002;20020101;1;16;846;5;15;11
AT13;92000;92000;2002;20020101;1;17;783;7;4;7
AT13;92000;92000;2002;20020101;2;1;1315;108;407;87
AT13;92000;92000;2002;20020101;2;2;1155;96;438;66
AT13;92000;92000;2002;20020101;2;3;1181;71;386;66
AT13;92000;92000;2002;20020101;2;4;1326;67;346;57
AT13;92000;92000;2002;20020101;2;5;1724;172;489;106
AT13;92000;92000;2002;20020101;2;6;2066;267;564;168
AT13;92000;92000;2002;20020101;2;7;2424;319;550;154
AT13;92000;92000;2002;20020101;2;8;2509;204;468;117
AT13;92000;92000;2002;20020101;2;9;2096;146;356;68
AT13;92000;92000;2002;20020101;2;10;1836;125;438;53
AT13;92000;92000;2002;20020101;2;11;2028;83;317;29
AT13;92000;92000;2002;20020101;2;12;2065;63;193;32
AT13;92000;92000;2002;20020101;2;13;2267;27;163;16
AT13;92000;92000;2002;20020101;2;14;1557;24;94;17
AT13;92000;92000;2002;20020101;2;15;1674;14;59;14
AT13;92000;92000;2002;20020101;2;16;1813;11;24;7
AT13;92000;92000;2002;20020101;2;17;2184;11;13;10
AT13;92100;92100;2002;20020101;1;1;2964;69;181;64
AT13;92100;92100;2002;20020101;1;2;3405;81;185;67
AT13;92100;92100;2002;20020101;1;3;3497;63;185;58
AT13;92100;92100;2002;20020101;1;4;3132;78;159;66
AT13;92100;92100;2002;20020101;1;5;2915;110;243;71
AT13;92100;92100;2002;20020101;1;6;3182;125;282;113
AT13;92100;92100;2002;20020101;1;7;4766;227;303;126
AT13;92100;92100;2002;20020101;1;8;5559;226;285;143
AT13;92100;92100;2002;20020101;1;9;4639;201;181;101
AT13;92100;92100;2002;20020101;1;10;3288;168;231;65
AT13;92100;92100;2002;20020101;1;11;3662;142;226;50
AT13;92100;92100;2002;20020101;1;12;3910;80;133;21
AT13;92100;92100;2002;20020101;1;13;4017;52;85;25
AT13;92100;92100;2002;20020101;1;14;2287;23;53;16
AT13;92100;92100;2002;20020101;1;15;2138;18;20;3
AT13;92100;92100;2002;20020101;1;16;1520;17;3;9
AT13;92100;92100;2002;20020101;1;17;1108;14;2;6
AT13;92100;92100;2002;20020101;2;1;2829;70;172;63
AT13;92100;92100;2002;20020101;2;2;3385;93;215;60
AT13;92100;92100;2002;20020101;2;3;3277;85;163;35
AT13;92100;92100;2002;20020101;2;4;3030;75;168;57
AT13;92100;92100;2002;20020101;2;5;2874;160;212;82
AT13;92100;92100;2002;20020101;2;6;3447;275;300;161
AT13;92100;92100;2002;20020101;2;7;5208;259;262;155
AT13;92100;92100;2002;20020101;2;8;5733;227;163;136
AT13;92100;92100;2002;20020101;2;9;4745;171;167;92
AT13;92100;92100;2002;20020101;2;10;3647;128;179;48
AT13;92100;92100;2002;20020101;2;11;4329;80;176;34
AT13;92100;92100;2002;20020101;2;12;4551;63;87;31
AT13;92100;92100;2002;20020101;2;13;4456;39;68;17
AT13;92100;92100;2002;20020101;2;14;2714;21;56;25
AT13;92100;92100;2002;20020101;2;15;2940;10;39;9
AT13;92100;92100;2002;20020101;2;16;2775;14;16;8
AT13;92100;92100;2002;20020101;2;17;3084;20;4;8
AT13;92200;92200;2002;20020101;1;1;3720;105;143;69
AT13;92200;92200;2002;20020101;1;2;4331;114;134;57
AT13;92200;92200;2002;20020101;1;3;3930;110;122;62
AT13;92200;92200;2002;20020101;1;4;3482;75;120;71
AT13;92200;92200;2002;20020101;1;5;3044;87;164;98
AT13;92200;92200;2002;20020101;1;6;3768;140;256;138
AT13;92200;92200;2002;20020101;1;7;5662;225;238;184
AT13;92200;92200;2002;20020101;1;8;6302;244;227;200
AT13;92200;92200;2002;20020101;1;9;5091;231;158;131
AT13;92200;92200;2002;20020101;1;10;3564;181;190;106
AT13;92200;92200;2002;20020101;1;11;3979;114;167;59
AT13;92200;92200;2002;20020101;1;12;3975;82;104;33
AT13;92200;92200;2002;20020101;1;13;3892;36;81;37
AT13;92200;92200;2002;20020101;1;14;1931;33;43;28
AT13;92200;92200;2002;20020101;1;15;1796;20;30;23
AT13;92200;92200;2002;20020101;1;16;1247;4;3;9
AT13;92200;92200;2002;20020101;1;17;957;7;4;5
AT13;92200;92200;2002;20020101;2;1;3730;85;116;56
AT13;92200;92200;2002;20020101;2;2;4065;111;137;66
AT13;92200;92200;2002;20020101;2;3;3702;91;113;63
AT13;92200;92200;2002;20020101;2;4;3174;81;116;54
AT13;92200;92200;2002;20020101;2;5;3090;146;171;125
AT13;92200;92200;2002;20020101;2;6;4344;274;229;203
AT13;92200;92200;2002;20020101;2;7;6335;327;210;192
AT13;92200;92200;2002;20020101;2;8;6614;291;171;132
AT13;92200;92200;2002;20020101;2;9;5220;190;120;112
AT13;92200;92200;2002;20020101;2;10;4231;133;155;83
AT13;92200;92200;2002;20020101;2;11;4522;99;126;40
AT13;92200;92200;2002;20020101;2;12;4407;55;87;46
AT13;92200;92200;2002;20020101;2;13;4190;34;76;44
AT13;92200;92200;2002;20020101;2;14;2314;22;50;37
AT13;92200;92200;2002;20020101;2;15;2326;14;28;30
AT13;92200;92200;2002;20020101;2;16;2294;12;13;13
AT13;92200;92200;2002;20020101;2;17;2356;18;5;11
AT13;92300;92300;2002;20020101;1;1;1801;68;66;32
AT13;92300;92300;2002;20020101;1;2;1964;59;92;26
AT13;92300;92300;2002;20020101;1;3;2269;47;93;26
AT13;92300;92300;2002;20020101;1;4;2140;48;88;23
AT13;92300;92300;2002;20020101;1;5;2090;70;104;34
AT13;92300;92300;2002;20020101;1;6;2082;105;147;56
AT13;92300;92300;2002;20020101;1;7;2902;113;136;75
AT13;92300;92300;2002;20020101;1;8;3212;191;117;71
AT13;92300;92300;2002;20020101;1;9;2924;129;114;49
AT13;92300;92300;2002;20020101;1;10;2279;131;137;32
AT13;92300;92300;2002;20020101;1;11;2672;109;141;16
AT13;92300;92300;2002;20020101;1;12;2823;66;93;9
AT13;92300;92300;2002;20020101;1;13;2865;38;47;12
AT13;92300;92300;2002;20020101;1;14;1444;12;42;9
AT13;92300;92300;2002;20020101;1;15;1435;25;25;3
AT13;92300;92300;2002;20020101;1;16;1111;12;3;5
AT13;92300;92300;2002;20020101;1;17;881;5;3;0
AT13;92300;92300;2002;20020101;2;1;1707;59;66;24
AT13;92300;92300;2002;20020101;2;2;2003;62;92;20
AT13;92300;92300;2002;20020101;2;3;2315;61;92;14
AT13;92300;92300;2002;20020101;2;4;2043;59;76;17
AT13;92300;92300;2002;20020101;2;5;1998;105;124;40
AT13;92300;92300;2002;20020101;2;6;2220;166;127;72
AT13;92300;92300;2002;20020101;2;7;3156;222;122;51
AT13;92300;92300;2002;20020101;2;8;3689;189;93;49
AT13;92300;92300;2002;20020101;2;9;3369;117;78;36
AT13;92300;92300;2002;20020101;2;10;2746;101;117;22
AT13;92300;92300;2002;20020101;2;11;3106;58;100;20
AT13;92300;92300;2002;20020101;2;12;3245;55;62;8
AT13;92300;92300;2002;20020101;2;13;3126;36;47;13
AT13;92300;92300;2002;20020101;2;14;1699;21;39;4
AT13;92300;92300;2002;20020101;2;15;1867;23;22;10
AT13;92300;92300;2002;20020101;2;16;2066;8;8;4
AT13;92300;92300;2002;20020101;2;17;2346;16;6;9
AT13;90100;90100;2003;20030101;1;1;258;19;14;11
AT13;90100;90100;2003;20030101;1;2;241;17;19;7
AT13;90100;90100;2003;20030101;1;3;235;15;8;5
AT13;90100;90100;2003;20030101;1;4;283;36;19;10
AT13;90100;90100;2003;20030101;1;5;337;46;32;17
AT13;90100;90100;2003;20030101;1;6;403;79;21;28
AT13;90100;90100;2003;20030101;1;7;539;83;27;41
AT13;90100;90100;2003;20030101;1;8;539;96;27;45
AT13;90100;90100;2003;20030101;1;9;535;66;21;26
AT13;90100;90100;2003;20030101;1;10;493;85;36;24
AT13;90100;90100;2003;20030101;1;11;487;74;55;14
AT13;90100;90100;2003;20030101;1;12;656;59;21;17
AT13;90100;90100;2003;20030101;1;13;617;41;16;20
AT13;90100;90100;2003;20030101;1;14;281;21;10;11
AT13;90100;90100;2003;20030101;1;15;314;16;6;11
AT13;90100;90100;2003;20030101;1;16;304;15;2;3
AT13;90100;90100;2003;20030101;1;17;329;19;1;7
AT13;90100;90100;2003;20030101;2;1;227;22;8;15
AT13;90100;90100;2003;20030101;2;2;236;11;12;5
AT13;90100;90100;2003;20030101;2;3;254;6;11;9
AT13;90100;90100;2003;20030101;2;4;309;30;22;18
AT13;90100;90100;2003;20030101;2;5;345;62;40;20
AT13;90100;90100;2003;20030101;2;6;390;92;34;35
AT13;90100;90100;2003;20030101;2;7;494;87;42;35
AT13;90100;90100;2003;20030101;2;8;516;89;23;33
AT13;90100;90100;2003;20030101;2;9;507;58;29;35
AT13;90100;90100;2003;20030101;2;10;560;57;46;34
AT13;90100;90100;2003;20030101;2;11;595;56;41;25
AT13;90100;90100;2003;20030101;2;12;619;60;23;17
AT13;90100;90100;2003;20030101;2;13;666;33;17;6
AT13;90100;90100;2003;20030101;2;14;348;26;10;9
AT13;90100;90100;2003;20030101;2;15;385;13;8;6
AT13;90100;90100;2003;20030101;2;16;557;14;8;9
AT13;90100;90100;2003;20030101;2;17;832;24;1;5
AT13;90200;90200;2003;20030101;1;1;1701;146;360;101
AT13;90200;90200;2003;20030101;1;2;1577;128;430;83
AT13;90200;90200;2003;20030101;1;3;1653;126;445;150
AT13;90200;90200;2003;20030101;1;4;1675;105;351;155
AT13;90200;90200;2003;20030101;1;5;1922;179;556;192
AT13;90200;90200;2003;20030101;1;6;2201;302;580;242
AT13;90200;90200;2003;20030101;1;7;2777;379;601;250
AT13;90200;90200;2003;20030101;1;8;3007;361;615;229
AT13;90200;90200;2003;20030101;1;9;2701;378;524;203
AT13;90200;90200;2003;20030101;1;10;2171;386;534;174
AT13;90200;90200;2003;20030101;1;11;1986;288;514;99
AT13;90200;90200;2003;20030101;1;12;2101;166;352;46
AT13;90200;90200;2003;20030101;1;13;2231;72;219;49
AT13;90200;90200;2003;20030101;1;14;1136;55;135;34
AT13;90200;90200;2003;20030101;1;15;1243;17;93;25
AT13;90200;90200;2003;20030101;1;16;1053;17;45;11
AT13;90200;90200;2003;20030101;1;17;1042;17;7;14
AT13;90200;90200;2003;20030101;2;1;1658;134;370;108
AT13;90200;90200;2003;20030101;2;2;1445;114;408;111
AT13;90200;90200;2003;20030101;2;3;1510;98;345;115
AT13;90200;90200;2003;20030101;2;4;1588;96;365;149
AT13;90200;90200;2003;20030101;2;5;1940;277;445;177
AT13;90200;90200;2003;20030101;2;6;2161;400;530;201
AT13;90200;90200;2003;20030101;2;7;2568;441;559;218
AT13;90200;90200;2003;20030101;2;8;2931;329;436;191
AT13;90200;90200;2003;20030101;2;9;2650;241;427;125
AT13;90200;90200;2003;20030101;2;10;2292;205;439;99
AT13;90200;90200;2003;20030101;2;11;2177;126;419;76
AT13;90200;90200;2003;20030101;2;12;2372;94;283;33
AT13;90200;90200;2003;20030101;2;13;2477;61;180;25
AT13;90200;90200;2003;20030101;2;14;1483;43;123;29
AT13;90200;90200;2003;20030101;2;15;1936;32;99;12
AT13;90200;90200;2003;20030101;2;16;2123;15;41;17
AT13;90200;90200;2003;20030101;2;17;3001;32;14;18
AT13;90300;90300;2003;20030101;1;1;1425;113;221;64
AT13;90300;90300;2003;20030101;1;2;1419;86;270;37
AT13;90300;90300;2003;20030101;1;3;1487;84;231;39
AT13;90300;90300;2003;20030101;1;4;1488;82;228;109
AT13;90300;90300;2003;20030101;1;5;1828;171;367;148
AT13;90300;90300;2003;20030101;1;6;2096;305;407;226
AT13;90300;90300;2003;20030101;1;7;2737;359;414;199
AT13;90300;90300;2003;20030101;1;8;2912;372;424;160
AT13;90300;90300;2003;20030101;1;9;2540;320;330;148
AT13;90300;90300;2003;20030101;1;10;2136;289;334;109
AT13;90300;90300;2003;20030101;1;11;1962;228;419;62
AT13;90300;90300;2003;20030101;1;12;2057;124;222;53
AT13;90300;90300;2003;20030101;1;13;2179;71;163;33
AT13;90300;90300;2003;20030101;1;14;1094;44;94;18
AT13;90300;90300;2003;20030101;1;15;1137;30;58;20
AT13;90300;90300;2003;20030101;1;16;983;26;16;10
AT13;90300;90300;2003;20030101;1;17;1043;14;4;18
AT13;90300;90300;2003;20030101;2;1;1389;98;234;43
AT13;90300;90300;2003;20030101;2;2;1320;97;240;43
AT13;90300;90300;2003;20030101;2;3;1472;73;198;62
AT13;90300;90300;2003;20030101;2;4;1543;91;229;70
AT13;90300;90300;2003;20030101;2;5;1827;221;344;130
AT13;90300;90300;2003;20030101;2;6;2186;351;370;169
AT13;90300;90300;2003;20030101;2;7;2827;441;367;153
AT13;90300;90300;2003;20030101;2;8;2910;358;290;130
AT13;90300;90300;2003;20030101;2;9;2860;216;251;93
AT13;90300;90300;2003;20030101;2;10;2392;195;280;89
AT13;90300;90300;2003;20030101;2;11;2198;138;295;57
AT13;90300;90300;2003;20030101;2;12;2277;90;152;39
AT13;90300;90300;2003;20030101;2;13;2528;67;150;23
AT13;90300;90300;2003;20030101;2;14;1439;44;102;17
AT13;90300;90300;2003;20030101;2;15;1776;20;70;15
AT13;90300;90300;2003;20030101;2;16;2107;21;31;15
AT13;90300;90300;2003;20030101;2;17;3024;21;12;21
AT13;90400;90400;2003;20030101;1;1;454;60;42;24
AT13;90400;90400;2003;20030101;1;2;480;37;56;23
AT13;90400;90400;2003;20030101;1;3;499;39;52;16
AT13;90400;90400;2003;20030101;1;4;532;39;63;27
AT13;90400;90400;2003;20030101;1;5;723;80;80;35
AT13;90400;90400;2003;20030101;1;6;836;153;87;45
AT13;90400;90400;2003;20030101;1;7;1034;164;103;56
AT13;90400;90400;2003;20030101;1;8;1015;140;89;62
AT13;90400;90400;2003;20030101;1;9;981;130;73;41
AT13;90400;90400;2003;20030101;1;10;754;117;77;32
AT13;90400;90400;2003;20030101;1;11;667;63;106;21
AT13;90400;90400;2003;20030101;1;12;729;46;66;14
